dataset,filename,label
PTB_XL,records500_02000_02948_hr.out,OCSVM
PTB_XL,records500_02000_02949_hr.out,OCSVM
PTB_XL,records500_02000_02950_hr.out,OCSVM
PTB_XL,records500_02000_02951_hr.out,PCA
PTB_XL,records500_02000_02952_hr.out,IFOREST
PTB_XL,records500_02000_02953_hr.out,PCA
PTB_XL,records500_02000_02954_hr.out,OCSVM
PTB_XL,records500_02000_02955_hr.out,OCSVM
PTB_XL,records500_02000_02956_hr.out,OCSVM
PTB_XL,records500_02000_02957_hr.out,OCSVM
PTB_XL,records500_02000_02958_hr.out,OCSVM
PTB_XL,records500_02000_02959_hr.out,PCA
PTB_XL,records500_02000_02960_hr.out,OCSVM
PTB_XL,records500_02000_02961_hr.out,OCSVM
PTB_XL,records500_02000_02962_hr.out,PCA
PTB_XL,records500_02000_02963_hr.out,OCSVM
PTB_XL,records500_02000_02964_hr.out,OCSVM
PTB_XL,records500_02000_02965_hr.out,PCA
PTB_XL,records500_02000_02966_hr.out,NORMA
PTB_XL,records500_02000_02967_hr.out,PCA
PTB_XL,records500_02000_02968_hr.out,NORMA
PTB_XL,records500_02000_02969_hr.out,OCSVM
PTB_XL,records500_02000_02970_hr.out,PCA
PTB_XL,records500_02000_02971_hr.out,HBOS
PTB_XL,records500_02000_02972_hr.out,OCSVM
PTB_XL,records500_02000_02973_hr.out,OCSVM
PTB_XL,records500_02000_02974_hr.out,OCSVM
PTB_XL,records500_02000_02975_hr.out,OCSVM
PTB_XL,records500_02000_02976_hr.out,PCA
PTB_XL,records500_02000_02977_hr.out,OCSVM
PTB_XL,records500_02000_02978_hr.out,PCA
PTB_XL,records500_02000_02979_hr.out,HBOS
PTB_XL,records500_02000_02980_hr.out,OCSVM
PTB_XL,records500_02000_02981_hr.out,HBOS
PTB_XL,records500_02000_02982_hr.out,OCSVM
PTB_XL,records500_02000_02983_hr.out,PCA
PTB_XL,records500_02000_02984_hr.out,HBOS
PTB_XL,records500_02000_02985_hr.out,PCA
PTB_XL,records500_02000_02986_hr.out,OCSVM
PTB_XL,records500_02000_02987_hr.out,OCSVM
PTB_XL,records500_02000_02988_hr.out,OCSVM
PTB_XL,records500_02000_02989_hr.out,IFOREST
PTB_XL,records500_02000_02990_hr.out,HBOS
PTB_XL,records500_02000_02991_hr.out,HBOS
PTB_XL,records500_02000_02992_hr.out,LSTM
PTB_XL,records500_02000_02993_hr.out,MP
PTB_XL,records500_02000_02994_hr.out,OCSVM
PTB_XL,records500_02000_02995_hr.out,OCSVM
PTB_XL,records500_02000_02996_hr.out,OCSVM
PTB_XL,records500_02000_02997_hr.out,OCSVM
PTB_XL,records500_02000_02998_hr.out,PCA
PTB_XL,records500_02000_02999_hr.out,PCA
PTB_XL,records500_03000_03000_hr.out,OCSVM
PTB_XL,records500_03000_03001_hr.out,LOF
PTB_XL,records500_03000_03002_hr.out,HBOS
PTB_XL,records500_03000_03003_hr.out,PCA
PTB_XL,records500_03000_03004_hr.out,PCA
PTB_XL,records500_03000_03005_hr.out,PCA
PTB_XL,records500_03000_03006_hr.out,PCA
PTB_XL,records500_03000_03007_hr.out,OCSVM
PTB_XL,records500_03000_03008_hr.out,NORMA
PTB_XL,records500_03000_03009_hr.out,PCA
PTB_XL,records500_03000_03010_hr.out,NORMA
PTB_XL,records500_03000_03011_hr.out,PCA
PTB_XL,records500_03000_03012_hr.out,HBOS
PTB_XL,records500_03000_03013_hr.out,OCSVM
PTB_XL,records500_03000_03014_hr.out,OCSVM
PTB_XL,records500_03000_03015_hr.out,OCSVM
PTB_XL,records500_03000_03016_hr.out,OCSVM
PTB_XL,records500_03000_03017_hr.out,OCSVM
PTB_XL,records500_03000_03018_hr.out,OCSVM
PTB_XL,records500_03000_03019_hr.out,HBOS
PTB_XL,records500_03000_03020_hr.out,HBOS
PTB_XL,records500_03000_03021_hr.out,PCA
PTB_XL,records500_03000_03022_hr.out,OCSVM
PTB_XL,records500_03000_03023_hr.out,HBOS
PTB_XL,records500_03000_03024_hr.out,IFOREST
PTB_XL,records500_03000_03025_hr.out,NORMA
PTB_XL,records500_03000_03026_hr.out,PCA
PTB_XL,records500_03000_03027_hr.out,HBOS
PTB_XL,records500_03000_03028_hr.out,OCSVM
PTB_XL,records500_03000_03029_hr.out,OCSVM
PTB_XL,records500_03000_03030_hr.out,OCSVM
PTB_XL,records500_03000_03031_hr.out,HBOS
PTB_XL,records500_03000_03032_hr.out,OCSVM
PTB_XL,records500_03000_03033_hr.out,PCA
PTB_XL,records500_03000_03034_hr.out,OCSVM
PTB_XL,records500_03000_03035_hr.out,OCSVM
PTB_XL,records500_03000_03036_hr.out,PCA
PTB_XL,records500_03000_03037_hr.out,MP
PTB_XL,records500_03000_03038_hr.out,PCA
PTB_XL,records500_03000_03039_hr.out,OCSVM
PTB_XL,records500_03000_03040_hr.out,OCSVM
PTB_XL,records500_03000_03041_hr.out,HBOS
PTB_XL,records500_03000_03042_hr.out,OCSVM
PTB_XL,records500_03000_03043_hr.out,OCSVM
PTB_XL,records500_03000_03044_hr.out,PCA
PTB_XL,records500_03000_03045_hr.out,MP
PTB_XL,records500_03000_03046_hr.out,OCSVM
PTB_XL,records500_03000_03047_hr.out,HBOS
PTB_XL,records500_03000_03048_hr.out,OCSVM
PTB_XL,records500_03000_03049_hr.out,OCSVM
PTB_XL,records500_03000_03050_hr.out,PCA
PTB_XL,records500_03000_03051_hr.out,OCSVM
PTB_XL,records500_03000_03052_hr.out,PCA
PTB_XL,records500_03000_03053_hr.out,OCSVM
PTB_XL,records500_03000_03054_hr.out,OCSVM
PTB_XL,records500_03000_03055_hr.out,OCSVM
PTB_XL,records500_03000_03056_hr.out,OCSVM
PTB_XL,records500_03000_03057_hr.out,OCSVM
PTB_XL,records500_03000_03058_hr.out,OCSVM
PTB_XL,records500_03000_03059_hr.out,PCA
PTB_XL,records500_03000_03060_hr.out,OCSVM
PTB_XL,records500_03000_03061_hr.out,PCA
PTB_XL,records500_03000_03062_hr.out,OCSVM
PTB_XL,records500_03000_03063_hr.out,OCSVM
PTB_XL,records500_03000_03064_hr.out,MP
PTB_XL,records500_03000_03065_hr.out,HBOS
PTB_XL,records500_03000_03066_hr.out,PCA
PTB_XL,records500_03000_03067_hr.out,OCSVM
PTB_XL,records500_03000_03068_hr.out,OCSVM
PTB_XL,records500_03000_03069_hr.out,PCA
PTB_XL,records500_03000_03070_hr.out,OCSVM
PTB_XL,records500_03000_03071_hr.out,OCSVM
PTB_XL,records500_03000_03072_hr.out,OCSVM
PTB_XL,records500_03000_03073_hr.out,OCSVM
PTB_XL,records500_03000_03074_hr.out,MP
PTB_XL,records500_03000_03075_hr.out,OCSVM
PTB_XL,records500_03000_03076_hr.out,OCSVM
PTB_XL,records500_03000_03077_hr.out,OCSVM
PTB_XL,records500_03000_03078_hr.out,OCSVM
PTB_XL,records500_03000_03079_hr.out,PCA
PTB_XL,records500_03000_03080_hr.out,OCSVM
PTB_XL,records500_03000_03081_hr.out,OCSVM
PTB_XL,records500_03000_03082_hr.out,PCA
PTB_XL,records500_03000_03083_hr.out,OCSVM
PTB_XL,records500_03000_03084_hr.out,PCA
PTB_XL,records500_03000_03085_hr.out,PCA
PTB_XL,records500_03000_03086_hr.out,NORMA
PTB_XL,records500_03000_03087_hr.out,OCSVM
PTB_XL,records500_03000_03088_hr.out,PCA
PTB_XL,records500_03000_03089_hr.out,OCSVM
PTB_XL,records500_03000_03090_hr.out,OCSVM
PTB_XL,records500_03000_03091_hr.out,PCA
PTB_XL,records500_03000_03092_hr.out,PCA
PTB_XL,records500_03000_03093_hr.out,OCSVM
PTB_XL,records500_03000_03094_hr.out,OCSVM
PTB_XL,records500_03000_03095_hr.out,OCSVM
PTB_XL,records500_03000_03096_hr.out,PCA
PTB_XL,records500_03000_03097_hr.out,PCA
PTB_XL,records500_03000_03098_hr.out,HBOS
PTB_XL,records500_03000_03099_hr.out,OCSVM
PTB_XL,records500_03000_03100_hr.out,PCA
PTB_XL,records500_03000_03101_hr.out,OCSVM
PTB_XL,records500_03000_03102_hr.out,PCA
PTB_XL,records500_03000_03103_hr.out,PCA
PTB_XL,records500_03000_03104_hr.out,PCA
PTB_XL,records500_03000_03105_hr.out,OCSVM
PTB_XL,records500_03000_03106_hr.out,OCSVM
PTB_XL,records500_03000_03107_hr.out,OCSVM
PTB_XL,records500_03000_03108_hr.out,OCSVM
PTB_XL,records500_03000_03109_hr.out,OCSVM
PTB_XL,records500_03000_03110_hr.out,PCA
PTB_XL,records500_03000_03111_hr.out,OCSVM
PTB_XL,records500_03000_03112_hr.out,PCA
PTB_XL,records500_03000_03113_hr.out,HBOS
PTB_XL,records500_03000_03114_hr.out,OCSVM
PTB_XL,records500_03000_03115_hr.out,HBOS
PTB_XL,records500_03000_03116_hr.out,OCSVM
PTB_XL,records500_03000_03117_hr.out,PCA
PTB_XL,records500_03000_03118_hr.out,OCSVM
PTB_XL,records500_03000_03119_hr.out,MP
PTB_XL,records500_03000_03120_hr.out,PCA
PTB_XL,records500_03000_03121_hr.out,OCSVM
PTB_XL,records500_03000_03122_hr.out,PCA
PTB_XL,records500_03000_03123_hr.out,PCA
PTB_XL,records500_03000_03124_hr.out,OCSVM
PTB_XL,records500_03000_03125_hr.out,PCA
PTB_XL,records500_03000_03126_hr.out,OCSVM
PTB_XL,records500_03000_03127_hr.out,PCA
PTB_XL,records500_03000_03128_hr.out,OCSVM
PTB_XL,records500_03000_03129_hr.out,PCA
PTB_XL,records500_03000_03130_hr.out,HBOS
PTB_XL,records500_03000_03131_hr.out,OCSVM
PTB_XL,records500_03000_03132_hr.out,MP
PTB_XL,records500_03000_03133_hr.out,OCSVM
PTB_XL,records500_03000_03134_hr.out,MP
PTB_XL,records500_03000_03135_hr.out,OCSVM
PTB_XL,records500_03000_03136_hr.out,OCSVM
PTB_XL,records500_03000_03137_hr.out,OCSVM
PTB_XL,records500_03000_03138_hr.out,OCSVM
PTB_XL,records500_03000_03139_hr.out,OCSVM
PTB_XL,records500_03000_03140_hr.out,IFOREST
PTB_XL,records500_03000_03141_hr.out,HBOS
PTB_XL,records500_03000_03142_hr.out,OCSVM
PTB_XL,records500_03000_03143_hr.out,OCSVM
PTB_XL,records500_03000_03144_hr.out,PCA
PTB_XL,records500_03000_03145_hr.out,PCA
PTB_XL,records500_03000_03146_hr.out,OCSVM
PTB_XL,records500_03000_03147_hr.out,PCA
PTB_XL,records500_03000_03148_hr.out,IFOREST
PTB_XL,records500_03000_03149_hr.out,OCSVM
PTB_XL,records500_03000_03150_hr.out,OCSVM
PTB_XL,records500_03000_03151_hr.out,MP
PTB_XL,records500_03000_03152_hr.out,PCA
PTB_XL,records500_03000_03153_hr.out,PCA
PTB_XL,records500_03000_03154_hr.out,PCA
PTB_XL,records500_03000_03155_hr.out,NORMA
PTB_XL,records500_03000_03156_hr.out,OCSVM
PTB_XL,records500_03000_03157_hr.out,OCSVM
PTB_XL,records500_03000_03158_hr.out,HBOS
PTB_XL,records500_03000_03159_hr.out,NORMA
PTB_XL,records500_03000_03160_hr.out,OCSVM
PTB_XL,records500_03000_03161_hr.out,OCSVM
PTB_XL,records500_03000_03162_hr.out,MP
PTB_XL,records500_03000_03163_hr.out,OCSVM
PTB_XL,records500_03000_03164_hr.out,OCSVM
PTB_XL,records500_03000_03165_hr.out,OCSVM
PTB_XL,records500_03000_03166_hr.out,PCA
PTB_XL,records500_03000_03167_hr.out,OCSVM
PTB_XL,records500_03000_03168_hr.out,OCSVM
PTB_XL,records500_03000_03169_hr.out,PCA
PTB_XL,records500_03000_03170_hr.out,PCA
PTB_XL,records500_03000_03171_hr.out,OCSVM
PTB_XL,records500_03000_03172_hr.out,MP
PTB_XL,records500_03000_03173_hr.out,PCA
PTB_XL,records500_03000_03174_hr.out,HBOS
PTB_XL,records500_03000_03175_hr.out,OCSVM
PTB_XL,records500_03000_03176_hr.out,OCSVM
PTB_XL,records500_03000_03177_hr.out,PCA
PTB_XL,records500_03000_03178_hr.out,HBOS
PTB_XL,records500_03000_03179_hr.out,HBOS
PTB_XL,records500_03000_03180_hr.out,PCA
PTB_XL,records500_03000_03181_hr.out,OCSVM
PTB_XL,records500_03000_03182_hr.out,PCA
PTB_XL,records500_03000_03183_hr.out,OCSVM
PTB_XL,records500_03000_03184_hr.out,OCSVM
PTB_XL,records500_03000_03185_hr.out,PCA
PTB_XL,records500_03000_03186_hr.out,OCSVM
PTB_XL,records500_03000_03187_hr.out,OCSVM
PTB_XL,records500_03000_03188_hr.out,PCA
PTB_XL,records500_03000_03189_hr.out,HBOS
PTB_XL,records500_03000_03190_hr.out,OCSVM
PTB_XL,records500_03000_03191_hr.out,PCA
PTB_XL,records500_03000_03192_hr.out,OCSVM
PTB_XL,records500_03000_03193_hr.out,PCA
PTB_XL,records500_03000_03194_hr.out,OCSVM
PTB_XL,records500_03000_03195_hr.out,PCA
PTB_XL,records500_03000_03196_hr.out,OCSVM
PTB_XL,records500_03000_03197_hr.out,OCSVM
PTB_XL,records500_03000_03198_hr.out,OCSVM
PTB_XL,records500_03000_03199_hr.out,OCSVM
PTB_XL,records500_03000_03200_hr.out,OCSVM
PTB_XL,records500_03000_03201_hr.out,PCA
PTB_XL,records500_03000_03202_hr.out,NORMA
PTB_XL,records500_03000_03203_hr.out,OCSVM
PTB_XL,records500_03000_03204_hr.out,OCSVM
PTB_XL,records500_03000_03205_hr.out,OCSVM
PTB_XL,records500_03000_03206_hr.out,PCA
PTB_XL,records500_03000_03207_hr.out,OCSVM
PTB_XL,records500_03000_03208_hr.out,NORMA
PTB_XL,records500_03000_03209_hr.out,OCSVM
PTB_XL,records500_03000_03210_hr.out,OCSVM
PTB_XL,records500_03000_03211_hr.out,PCA
PTB_XL,records500_03000_03212_hr.out,OCSVM
PTB_XL,records500_03000_03213_hr.out,MP
PTB_XL,records500_03000_03214_hr.out,IFOREST
PTB_XL,records500_03000_03215_hr.out,NORMA
PTB_XL,records500_03000_03216_hr.out,LOF
PTB_XL,records500_03000_03217_hr.out,OCSVM
PTB_XL,records500_03000_03218_hr.out,OCSVM
PTB_XL,records500_03000_03219_hr.out,PCA
PTB_XL,records500_03000_03220_hr.out,OCSVM
PTB_XL,records500_03000_03221_hr.out,PCA
PTB_XL,records500_03000_03222_hr.out,MP
PTB_XL,records500_03000_03223_hr.out,OCSVM
PTB_XL,records500_03000_03224_hr.out,MP
PTB_XL,records500_03000_03225_hr.out,LOF
PTB_XL,records500_03000_03226_hr.out,PCA
PTB_XL,records500_03000_03227_hr.out,OCSVM
PTB_XL,records500_03000_03228_hr.out,OCSVM
PTB_XL,records500_03000_03229_hr.out,OCSVM
PTB_XL,records500_03000_03230_hr.out,PCA
PTB_XL,records500_03000_03231_hr.out,LOF
PTB_XL,records500_03000_03232_hr.out,PCA
PTB_XL,records500_03000_03233_hr.out,OCSVM
PTB_XL,records500_03000_03234_hr.out,OCSVM
PTB_XL,records500_03000_03235_hr.out,HBOS
PTB_XL,records500_03000_03236_hr.out,OCSVM
PTB_XL,records500_03000_03237_hr.out,PCA
PTB_XL,records500_03000_03238_hr.out,NORMA
PTB_XL,records500_03000_03239_hr.out,OCSVM
PTB_XL,records500_03000_03240_hr.out,HBOS
PTB_XL,records500_03000_03241_hr.out,PCA
PTB_XL,records500_03000_03242_hr.out,MP
PTB_XL,records500_03000_03243_hr.out,HBOS
PTB_XL,records500_03000_03244_hr.out,LOF
PTB_XL,records500_03000_03245_hr.out,OCSVM
PTB_XL,records500_03000_03246_hr.out,PCA
PTB_XL,records500_03000_03247_hr.out,LOF
PTB_XL,records500_03000_03248_hr.out,HBOS
PTB_XL,records500_03000_03249_hr.out,OCSVM
PTB_XL,records500_03000_03250_hr.out,OCSVM
PTB_XL,records500_03000_03251_hr.out,OCSVM
PTB_XL,records500_03000_03252_hr.out,OCSVM
PTB_XL,records500_03000_03253_hr.out,PCA
PTB_XL,records500_03000_03254_hr.out,OCSVM
PTB_XL,records500_03000_03255_hr.out,OCSVM
PTB_XL,records500_03000_03256_hr.out,PCA
PTB_XL,records500_03000_03257_hr.out,OCSVM
PTB_XL,records500_03000_03258_hr.out,PCA
PTB_XL,records500_03000_03259_hr.out,OCSVM
PTB_XL,records500_03000_03260_hr.out,PCA
PTB_XL,records500_03000_03261_hr.out,OCSVM
PTB_XL,records500_03000_03262_hr.out,PCA
PTB_XL,records500_03000_03263_hr.out,OCSVM
PTB_XL,records500_03000_03264_hr.out,OCSVM
PTB_XL,records500_03000_03265_hr.out,OCSVM
PTB_XL,records500_03000_03266_hr.out,OCSVM
PTB_XL,records500_03000_03267_hr.out,OCSVM
PTB_XL,records500_03000_03268_hr.out,PCA
PTB_XL,records500_03000_03269_hr.out,HBOS
PTB_XL,records500_03000_03270_hr.out,OCSVM
PTB_XL,records500_03000_03271_hr.out,MP
PTB_XL,records500_03000_03272_hr.out,PCA
PTB_XL,records500_03000_03273_hr.out,IFOREST
PTB_XL,records500_03000_03274_hr.out,PCA
PTB_XL,records500_03000_03275_hr.out,OCSVM
PTB_XL,records500_03000_03276_hr.out,PCA
PTB_XL,records500_03000_03277_hr.out,PCA
PTB_XL,records500_03000_03278_hr.out,PCA
PTB_XL,records500_03000_03279_hr.out,OCSVM
PTB_XL,records500_03000_03280_hr.out,PCA
PTB_XL,records500_03000_03281_hr.out,HBOS
PTB_XL,records500_03000_03282_hr.out,PCA
PTB_XL,records500_03000_03283_hr.out,OCSVM
PTB_XL,records500_03000_03284_hr.out,OCSVM
PTB_XL,records500_03000_03285_hr.out,PCA
PTB_XL,records500_03000_03286_hr.out,OCSVM
PTB_XL,records500_03000_03287_hr.out,HBOS
PTB_XL,records500_03000_03288_hr.out,OCSVM
PTB_XL,records500_03000_03289_hr.out,PCA
PTB_XL,records500_03000_03290_hr.out,OCSVM
PTB_XL,records500_03000_03291_hr.out,OCSVM
PTB_XL,records500_03000_03292_hr.out,OCSVM
PTB_XL,records500_03000_03293_hr.out,OCSVM
PTB_XL,records500_03000_03294_hr.out,PCA
PTB_XL,records500_03000_03295_hr.out,NORMA
PTB_XL,records500_03000_03296_hr.out,OCSVM
PTB_XL,records500_03000_03297_hr.out,OCSVM
PTB_XL,records500_03000_03298_hr.out,OCSVM
PTB_XL,records500_03000_03299_hr.out,MP
PTB_XL,records500_03000_03300_hr.out,IFOREST
PTB_XL,records500_03000_03301_hr.out,OCSVM
PTB_XL,records500_03000_03302_hr.out,OCSVM
PTB_XL,records500_03000_03303_hr.out,OCSVM
PTB_XL,records500_03000_03304_hr.out,OCSVM
PTB_XL,records500_03000_03305_hr.out,MP
PTB_XL,records500_03000_03306_hr.out,OCSVM
PTB_XL,records500_03000_03307_hr.out,OCSVM
PTB_XL,records500_03000_03308_hr.out,OCSVM
PTB_XL,records500_03000_03309_hr.out,PCA
PTB_XL,records500_03000_03310_hr.out,MP
PTB_XL,records500_03000_03311_hr.out,OCSVM
PTB_XL,records500_03000_03312_hr.out,LSTM
PTB_XL,records500_03000_03313_hr.out,OCSVM
PTB_XL,records500_03000_03314_hr.out,PCA
PTB_XL,records500_03000_03315_hr.out,PCA
PTB_XL,records500_03000_03316_hr.out,HBOS
PTB_XL,records500_03000_03317_hr.out,OCSVM
PTB_XL,records500_03000_03318_hr.out,OCSVM
PTB_XL,records500_03000_03319_hr.out,MP
PTB_XL,records500_03000_03320_hr.out,HBOS
PTB_XL,records500_03000_03321_hr.out,OCSVM
PTB_XL,records500_03000_03322_hr.out,OCSVM
PTB_XL,records500_03000_03323_hr.out,OCSVM
PTB_XL,records500_03000_03324_hr.out,PCA
PTB_XL,records500_03000_03325_hr.out,PCA
PTB_XL,records500_03000_03326_hr.out,OCSVM
PTB_XL,records500_03000_03327_hr.out,OCSVM
PTB_XL,records500_03000_03328_hr.out,OCSVM
PTB_XL,records500_03000_03329_hr.out,MP
PTB_XL,records500_03000_03330_hr.out,OCSVM
PTB_XL,records500_03000_03331_hr.out,OCSVM
PTB_XL,records500_03000_03332_hr.out,OCSVM
PTB_XL,records500_03000_03333_hr.out,MP
PTB_XL,records500_03000_03334_hr.out,OCSVM
PTB_XL,records500_03000_03335_hr.out,OCSVM
PTB_XL,records500_03000_03336_hr.out,PCA
PTB_XL,records500_03000_03337_hr.out,PCA
PTB_XL,records500_03000_03338_hr.out,OCSVM
PTB_XL,records500_03000_03339_hr.out,NORMA
PTB_XL,records500_03000_03340_hr.out,NORMA
PTB_XL,records500_03000_03341_hr.out,OCSVM
PTB_XL,records500_03000_03342_hr.out,OCSVM
PTB_XL,records500_03000_03343_hr.out,OCSVM
PTB_XL,records500_03000_03344_hr.out,OCSVM
PTB_XL,records500_03000_03345_hr.out,OCSVM
PTB_XL,records500_03000_03346_hr.out,PCA
PTB_XL,records500_03000_03347_hr.out,NORMA
PTB_XL,records500_03000_03348_hr.out,OCSVM
PTB_XL,records500_03000_03349_hr.out,PCA
PTB_XL,records500_03000_03350_hr.out,OCSVM
PTB_XL,records500_03000_03351_hr.out,PCA
PTB_XL,records500_03000_03352_hr.out,HBOS
PTB_XL,records500_03000_03353_hr.out,OCSVM
PTB_XL,records500_03000_03354_hr.out,MP
PTB_XL,records500_03000_03355_hr.out,HBOS
PTB_XL,records500_03000_03356_hr.out,PCA
PTB_XL,records500_03000_03357_hr.out,OCSVM
PTB_XL,records500_03000_03358_hr.out,OCSVM
PTB_XL,records500_03000_03359_hr.out,IFOREST
PTB_XL,records500_03000_03360_hr.out,MP
PTB_XL,records500_03000_03361_hr.out,PCA
PTB_XL,records500_03000_03362_hr.out,PCA
PTB_XL,records500_03000_03363_hr.out,OCSVM
PTB_XL,records500_03000_03364_hr.out,OCSVM
PTB_XL,records500_03000_03365_hr.out,OCSVM
PTB_XL,records500_03000_03366_hr.out,PCA
PTB_XL,records500_03000_03367_hr.out,OCSVM
PTB_XL,records500_03000_03368_hr.out,PCA
PTB_XL,records500_03000_03369_hr.out,PCA
PTB_XL,records500_03000_03370_hr.out,OCSVM
PTB_XL,records500_03000_03371_hr.out,OCSVM
PTB_XL,records500_03000_03372_hr.out,OCSVM
PTB_XL,records500_03000_03373_hr.out,OCSVM
PTB_XL,records500_03000_03374_hr.out,PCA
PTB_XL,records500_03000_03375_hr.out,OCSVM
PTB_XL,records500_03000_03376_hr.out,PCA
PTB_XL,records500_03000_03377_hr.out,OCSVM
PTB_XL,records500_03000_03378_hr.out,OCSVM
PTB_XL,records500_03000_03379_hr.out,OCSVM
PTB_XL,records500_03000_03380_hr.out,NORMA
PTB_XL,records500_03000_03381_hr.out,MP
PTB_XL,records500_03000_03382_hr.out,MP
PTB_XL,records500_03000_03383_hr.out,MP
PTB_XL,records500_03000_03384_hr.out,OCSVM
PTB_XL,records500_03000_03385_hr.out,OCSVM
PTB_XL,records500_03000_03386_hr.out,OCSVM
PTB_XL,records500_03000_03387_hr.out,OCSVM
PTB_XL,records500_03000_03388_hr.out,PCA
PTB_XL,records500_03000_03389_hr.out,PCA
PTB_XL,records500_03000_03390_hr.out,OCSVM
PTB_XL,records500_03000_03391_hr.out,OCSVM
PTB_XL,records500_03000_03392_hr.out,PCA
PTB_XL,records500_03000_03393_hr.out,OCSVM
PTB_XL,records500_03000_03394_hr.out,PCA
PTB_XL,records500_03000_03395_hr.out,LOF
PTB_XL,records500_03000_03396_hr.out,HBOS
PTB_XL,records500_03000_03397_hr.out,OCSVM
PTB_XL,records500_03000_03398_hr.out,PCA
PTB_XL,records500_03000_03399_hr.out,OCSVM
PTB_XL,records500_03000_03400_hr.out,PCA
PTB_XL,records500_03000_03401_hr.out,NORMA
PTB_XL,records500_03000_03402_hr.out,OCSVM
PTB_XL,records500_03000_03403_hr.out,OCSVM
PTB_XL,records500_03000_03404_hr.out,PCA
PTB_XL,records500_03000_03405_hr.out,PCA
PTB_XL,records500_03000_03406_hr.out,OCSVM
PTB_XL,records500_03000_03407_hr.out,LOF
PTB_XL,records500_03000_03408_hr.out,MP
PTB_XL,records500_03000_03409_hr.out,HBOS
PTB_XL,records500_03000_03410_hr.out,PCA
PTB_XL,records500_03000_03411_hr.out,PCA
PTB_XL,records500_03000_03412_hr.out,OCSVM
PTB_XL,records500_03000_03413_hr.out,OCSVM
PTB_XL,records500_03000_03414_hr.out,PCA
PTB_XL,records500_03000_03415_hr.out,HBOS
PTB_XL,records500_03000_03416_hr.out,OCSVM
PTB_XL,records500_03000_03417_hr.out,PCA
PTB_XL,records500_03000_03418_hr.out,OCSVM
PTB_XL,records500_03000_03419_hr.out,AE
PTB_XL,records500_03000_03420_hr.out,OCSVM
PTB_XL,records500_03000_03421_hr.out,OCSVM
PTB_XL,records500_03000_03422_hr.out,PCA
PTB_XL,records500_03000_03423_hr.out,OCSVM
PTB_XL,records500_03000_03424_hr.out,OCSVM
PTB_XL,records500_03000_03425_hr.out,OCSVM
PTB_XL,records500_03000_03426_hr.out,OCSVM
PTB_XL,records500_03000_03427_hr.out,PCA
PTB_XL,records500_03000_03428_hr.out,MP
PTB_XL,records500_03000_03429_hr.out,OCSVM
PTB_XL,records500_03000_03430_hr.out,OCSVM
PTB_XL,records500_03000_03431_hr.out,OCSVM
PTB_XL,records500_03000_03432_hr.out,PCA
PTB_XL,records500_03000_03433_hr.out,OCSVM
PTB_XL,records500_03000_03434_hr.out,MP
PTB_XL,records500_03000_03435_hr.out,OCSVM
PTB_XL,records500_03000_03436_hr.out,OCSVM
PTB_XL,records500_03000_03437_hr.out,NORMA
PTB_XL,records500_03000_03438_hr.out,OCSVM
PTB_XL,records500_03000_03439_hr.out,OCSVM
PTB_XL,records500_03000_03440_hr.out,PCA
PTB_XL,records500_03000_03441_hr.out,OCSVM
PTB_XL,records500_03000_03442_hr.out,OCSVM
PTB_XL,records500_03000_03443_hr.out,MP
PTB_XL,records500_03000_03444_hr.out,HBOS
PTB_XL,records500_03000_03445_hr.out,OCSVM
PTB_XL,records500_03000_03446_hr.out,PCA
PTB_XL,records500_03000_03447_hr.out,HBOS
PTB_XL,records500_03000_03448_hr.out,OCSVM
PTB_XL,records500_03000_03449_hr.out,LOF
PTB_XL,records500_03000_03450_hr.out,OCSVM
PTB_XL,records500_03000_03451_hr.out,OCSVM
PTB_XL,records500_03000_03452_hr.out,OCSVM
PTB_XL,records500_03000_03453_hr.out,PCA
PTB_XL,records500_03000_03454_hr.out,OCSVM
PTB_XL,records500_03000_03455_hr.out,PCA
PTB_XL,records500_03000_03456_hr.out,OCSVM
PTB_XL,records500_03000_03457_hr.out,LOF
PTB_XL,records500_03000_03458_hr.out,MP
PTB_XL,records500_03000_03459_hr.out,PCA
PTB_XL,records500_03000_03460_hr.out,OCSVM
PTB_XL,records500_03000_03461_hr.out,MP
PTB_XL,records500_03000_03462_hr.out,OCSVM
PTB_XL,records500_03000_03463_hr.out,MP
PTB_XL,records500_03000_03464_hr.out,PCA
PTB_XL,records500_03000_03465_hr.out,OCSVM
PTB_XL,records500_03000_03466_hr.out,OCSVM
PTB_XL,records500_03000_03467_hr.out,OCSVM
PTB_XL,records500_03000_03468_hr.out,PCA
PTB_XL,records500_03000_03469_hr.out,HBOS
PTB_XL,records500_03000_03470_hr.out,HBOS
PTB_XL,records500_03000_03471_hr.out,MP
PTB_XL,records500_03000_03472_hr.out,OCSVM
PTB_XL,records500_03000_03473_hr.out,PCA
PTB_XL,records500_03000_03474_hr.out,OCSVM
PTB_XL,records500_03000_03475_hr.out,OCSVM
PTB_XL,records500_03000_03476_hr.out,NORMA
PTB_XL,records500_03000_03477_hr.out,PCA
PTB_XL,records500_03000_03478_hr.out,NORMA
